시장명,시장유형,시장개설주기,취급품목,지역,상호명,업종대분류,업종중분류,업종소분류,도로명주소,거리(m),상가업소번호,경도,위도
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,서정비와이씨,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 여수시 서교2길 5,54.2,MA010120220807932220,127.728340030682,34.7413562308575
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,서정세탁소,수리·개인,세탁,세탁소,전라남도 여수시 서교7길 5,106.4,MA010120220807916931,127.727605428484,34.7422620178332
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,서정스넥,음식,기타 간이,김밥/만두/분식,전라남도 여수시 서교2길 3-2,61.6,MA010120220807919595,127.728252360803,34.7413206992634
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,서정얼음,소매,음료 소매,주류 소매업,전라남도 여수시 충무5길 12,117.6,MA010120220807929345,127.729799812354,34.7422038184976
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,서정원단,소매,섬유·의복·신발 소매,침구류/커튼 소매업,전라남도 여수시 서교6길 8-2,45.3,MA010120220807910335,127.728871038831,34.7421372687231
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,서풍건강원,소매,식료품 소매,건강보조식품 소매업,전라남도 여수시 서교7길 9,147.6,MA010120220807931463,127.727136372069,34.7423189029495
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,서희패션,소매,섬유·의복·신발 소매,여성 의류 소매업,전라남도 여수시 좌수영로 16-6,0.0,MA010120220807909427,127.728616808846,34.7417872454761
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,성광,소매,섬유·의복·신발 소매,신발 소매업,전라남도 여수시 좌수영로 13-1,90.4,MA0106202509A0117826,127.727643652555,34.7416398261582
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,성광,소매,섬유·의복·신발 소매,신발 소매업,전라남도 여수시 좌수영로 19-1,90.3,MA010120220800845141,127.727790819572,34.7422338682403
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,성은홈패션,소매,섬유·의복·신발 소매,침구류/커튼 소매업,전라남도 여수시 서교6길 8,40.9,MA010120220807905747,127.728750926655,34.7421379874897
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,세금전당대부,소매,시계·귀금속 소매,시계/귀금속 소매업,전라남도 여수시 진남로 2-1,126.5,MA010120220807932186,127.728550344541,34.7429234020125
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,센스쟁이,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 여수시 충무3길 15-2,116.8,MA0101202406A0221916,127.729549603913,34.7410695585784
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,소문난김치,소매,식료품 소매,반찬/식료품 소매업,전라남도 여수시 좌수영로 18-9,31.0,MA010120220807915497,127.728301020904,34.7418882878376
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,속옷나라,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 여수시 진남로 2,123.7,MA010120220806841972,127.728418995354,34.7428881318426
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,송광상회,소매,식료품 소매,건어물/젓갈 소매업,전라남도 여수시 좌수영로 16-10,43.2,MA0101202310A0048824,127.728168012626,34.7416637341217
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,송정여인숙,숙박,일반 숙박,여관/모텔,전라남도 여수시 서교연등천길 25-6,94.3,MA010120220807918504,127.728842476564,34.7426151795095
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,수빈헤어,수리·개인,이용·미용,미용실,전라남도 여수시 좌수영로 17,84.0,MA010120220807926039,127.727711618081,34.7419188528764
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,숙이네,음식,한식,백반/한정식,전라남도 여수시 서교6길 5-4,61.1,MA0106202507A0625778,127.728621636221,34.7423370681654
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,순천상회,소매,기타 생활용품 소매,주방/가정용품 소매업,전라남도 여수시 좌수영로 16-6,0.0,MA010120220803575286,127.728616808846,34.7417872454761
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,스마일홈케어,수리·개인,기타 가정용품 수리,그 외 기타 개인/가정용품 수리업,전라남도 여수시 충무연등천길 12-4,109.0,MA0101202308A0021576,127.729727480454,34.7414290513707
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,스타일샵,소매,섬유·의복·신발 소매,여성 의류 소매업,전라남도 여수시 좌수영로 16-6,0.0,MA010120220807935525,127.728616808846,34.7417872454761
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,시민떡집,음식,기타 간이,떡/한과,전라남도 여수시 좌수영로 20-5,44.2,MA010120220807028575,127.728324757939,34.7421044809407
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,시민슈퍼,소매,종합 소매,슈퍼마켓,전라남도 여수시 좌수영로 20-2,54.1,MA010120220807931909,127.728292791103,34.7421948117049
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,신발나라,소매,오락용품 소매,운동용품 소매업,전라남도 여수시 서교2길 7-2,53.4,MA010120220807915262,127.728667210576,34.741309204011
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,신아미용실,수리·개인,이용·미용,미용실,전라남도 여수시 서교6길 6-2,42.3,MA010120220807915997,127.728510860542,34.7421574516411
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,신포맛집,음식,한식,백반/한정식,전라남도 여수시 서교6길 10-5,47.4,MA010120220811879620,127.729001516037,34.7420733900779
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,신호등의류,소매,섬유·의복·신발 소매,여성 의류 소매업,전라남도 여수시 좌수영로 16-6,0.0,MA010120220802963513,127.728616808846,34.7417872454761
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,심할머니안흥찐빵만두서,음식,기타 간이,김밥/만두/분식,전라남도 여수시 진남로 2,123.7,MA010120220814193756,127.728418995354,34.7428881318426
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,쌈바찹쌀닭강정,음식,기타 간이,치킨,전라남도 여수시 좌수영로 14-2,49.6,MA010120220813474739,127.728134543192,34.7415828085743
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,쌍둥이생선,소매,식료품 소매,반찬/식료품 소매업,전라남도 여수시 서교연등천길 23-1,100.8,MA0101202406A0220670,127.729137061455,34.7425863743556
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,쌍방울토탈패션전시장,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 여수시 서교연등천길 15,42.0,MA010120220807932221,127.729075575396,34.7418025279589
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,썬,음식,한식,백반/한정식,전라남도 여수시 충무4길 12,118.7,MA0101202411A0058373,127.729916277801,34.7417884784223
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,썬라이즈,음식,비알코올 ,카페,전라남도 여수시 충무4길 12,118.7,MA0101202209A0063653,127.729916277801,34.7417884784223
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,아구랑삼합이랑,음식,한식,백반/한정식,전라남도 여수시 서교연등천길 23-1,100.8,MA0101202501A0067671,127.729137061455,34.7425863743556
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,아리랑곱창,음식,한식,곱창 전골/구이,전라남도 여수시 서교6길 10-4,44.0,MA0101202310A0024567,127.728990280047,34.7420374014929
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,아모레카운셀러,소매,의약·화장품 소매,화장품 소매업,전라남도 여수시 진남로 18,145.6,MA010120220807911806,127.729857976098,34.7426090980967
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,약선흑염소 서시장점,음식,한식,기타 한식 음식점,전라남도 여수시 서교6길 1,67.2,MA0106202507A1001861,127.72829397764,34.742330014011
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,어머니죽집,음식,한식,백반/한정식,전라남도 여수시 서교4길 6-4,33.9,MA0101202212A0095424,127.728494165246,34.7414995323831
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,언니옷장,소매,섬유·의복·신발 소매,여성 의류 소매업,전라남도 여수시 좌수영로 16-6,0.0,MA010120220807912449,127.728616808846,34.7417872454761
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,언니죽집,음식,한식,백반/한정식,전라남도 여수시 좌수영로 16-6,0.0,MA010120220807918736,127.728616808846,34.7417872454761
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,엄마랑나랑,소매,섬유·의복·신발 소매,여성 의류 소매업,전라남도 여수시 서교6길 5-16,85.3,MA010120220807906414,127.728678132271,34.742553065189
(주)서시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,엄마식혜,음식,기타 간이,김밥/만두/분식,전라남도 여수시 서교6길 5-2,54.1,MA010120220800051852,127.72863200156,34.7422739084349
